date,jurisdiction,metric_code,value,in_primary_window
2025-06-01,Lagos,CPI_ALL_ITEMS_MOM_PCT,5.134126670951432,True
2025-06-01,Nasarawa,CPI_ALL_ITEMS_MOM_PCT,-2.158926575692149,True
2025-06-01,Niger,CPI_ALL_ITEMS_MOM_PCT,-5.351347697491022,True
2025-06-01,Ogun,CPI_ALL_ITEMS_MOM_PCT,0.4920740750256129,True
2025-06-01,Ondo,CPI_ALL_ITEMS_MOM_PCT,2.7807430201631576,True
2025-06-01,Osun,CPI_ALL_ITEMS_MOM_PCT,3.0258756529474056,True
2025-06-01,Oyo,CPI_ALL_ITEMS_MOM_PCT,-2.0969591900707627,True
2025-06-01,Plateau,CPI_ALL_ITEMS_MOM_PCT,-4.014251446516255,True
2025-06-01,Rivers,CPI_ALL_ITEMS_MOM_PCT,3.746385936952734,True
2025-06-01,Sokoto,CPI_ALL_ITEMS_MOM_PCT,-0.2593805652686569,True
2025-06-01,Taraba,CPI_ALL_ITEMS_MOM_PCT,0.0808488015379964,True
2025-06-01,Yobe,CPI_ALL_ITEMS_MOM_PCT,-0.6755579526733442,True
2025-06-01,Zamfara,CPI_ALL_ITEMS_MOM_PCT,-6.891370697349487,True
2025-07-01,Abia,CPI_ALL_ITEMS_MOM_PCT,0.8763168072542129,True
2025-07-01,Abuja,CPI_ALL_ITEMS_MOM_PCT,1.7843714458986,True
2025-07-01,Adamawa,CPI_ALL_ITEMS_MOM_PCT,0.4245916572721597,True
2025-07-01,Akwa Ibom,CPI_ALL_ITEMS_MOM_PCT,1.8907608623014909,True
2025-07-01,Anambra,CPI_ALL_ITEMS_MOM_PCT,0.374663270328341,True
2025-07-01,Bauchi,CPI_ALL_ITEMS_MOM_PCT,0.2572649901715635,True
2025-07-01,Bayelsa,CPI_ALL_ITEMS_MOM_PCT,0.8760416837423577,True
2025-07-01,Benue,CPI_ALL_ITEMS_MOM_PCT,1.4269550428992943,True
2025-07-01,Borno,CPI_ALL_ITEMS_MOM_PCT,6.114715583669337,True
2025-07-01,Cross River,CPI_ALL_ITEMS_MOM_PCT,1.0318188011173106,True
2025-07-01,Delta,CPI_ALL_ITEMS_MOM_PCT,1.8649065331788817,True
2025-07-01,Ebonyi,CPI_ALL_ITEMS_MOM_PCT,1.6188679803834418,True
2025-07-01,Edo,CPI_ALL_ITEMS_MOM_PCT,2.4826582997410327,True
2025-07-01,Ekiti,CPI_ALL_ITEMS_MOM_PCT,1.5444606114486843,True
2025-07-01,Enugu,CPI_ALL_ITEMS_MOM_PCT,1.1298734637295524,True
2025-07-01,Gombe,CPI_ALL_ITEMS_MOM_PCT,1.3921099497110845,True
2025-07-01,Imo,CPI_ALL_ITEMS_MOM_PCT,1.641160691840568,True
2025-07-01,Jigawa,CPI_ALL_ITEMS_MOM_PCT,3.2221477341652047,True
2025-07-01,Kaduna,CPI_ALL_ITEMS_MOM_PCT,3.433105249767792,True
2025-07-01,Kano,CPI_ALL_ITEMS_MOM_PCT,4.30593990833745,True
2025-07-01,Katsina,CPI_ALL_ITEMS_MOM_PCT,0.2954718764088113,True
