release_month,observation_month,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,price_ngn_per_litre,unit,source_period_label,is_primary_release,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-02-01,2025-02-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1105,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,30,2,B30
2026-02-01,2025-02-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1005.5571428999999,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,31,2,B31
2026-02-01,2025-02-01,STATE,Osun,Osun,Osun,South West,FALSE,972.5,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,32,2,B32
2026-02-01,2025-02-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,956.6666666666666,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,33,2,B33
2026-02-01,2025-02-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1446.992215,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,34,2,B34
2026-02-01,2025-02-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1131.111111111111,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,35,2,B35
2026-02-01,2025-02-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1680,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,36,2,B36
2026-02-01,2025-02-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1366.6666666666667,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,37,2,B37
2026-02-01,2025-02-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1075,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,38,2,B38
2026-02-01,2025-02-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1204.28571428571,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,39,2,B39
2026-02-01,2025-02-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1245.8011343654223,NGN per litre,2025-02-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,40,2,B40
2026-02-01,2026-01-01,STATE,Abia,Abia,Abia,South East,FALSE,1054.25,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,3,3,C3
2026-02-01,2026-01-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,959.6112916666667,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,4,3,C4
2026-02-01,2026-01-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1090.1947916666668,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,5,3,C5
2026-02-01,2026-01-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1112.7822536091116,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,6,3,C6
2026-02-01,2026-01-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,980.79375,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,7,3,C7
2026-02-01,2026-01-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,967.0061055555556,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,8,3,C8
2026-02-01,2026-01-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,968.8875,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,9,3,C9
2026-02-01,2026-01-01,STATE,Benue,Benue,Benue,North Central,FALSE,1059.49,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,10,3,C10
2026-02-01,2026-01-01,STATE,Borno,Borno,Borno,North East,FALSE,1079.5,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,11,3,C11
2026-02-01,2026-01-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1171.765185114841,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,12,3,C12
2026-02-01,2026-01-01,STATE,Delta,Delta,Delta,South South,FALSE,1012.4313442728118,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,13,3,C13
2026-02-01,2026-01-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1065.8506714285716,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,14,3,C14
2026-02-01,2026-01-01,STATE,Edo,Edo,Edo,South South,FALSE,1029.45,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,15,3,C15
2026-02-01,2026-01-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,946.9009096787142,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,16,3,C16
2026-02-01,2026-01-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,946.9161666666665,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,17,3,C17
2026-02-01,2026-01-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1016.8226789622222,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,18,3,C18
2026-02-01,2026-01-01,STATE,Imo,Imo,Imo,South East,FALSE,1085.8726891178571,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,19,3,C19
2026-02-01,2026-01-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,983.4598328561914,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,20,3,C20
2026-02-01,2026-01-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,947,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,21,3,C21
2026-02-01,2026-01-01,STATE,Kano,Kano,Kano,North West,FALSE,1014.3976810673672,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,22,3,C22
2026-02-01,2026-01-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1035.8349583333334,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,23,3,C23
2026-02-01,2026-01-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1042.89954138021,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,24,3,C24
2026-02-01,2026-01-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,960,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,25,3,C25
2026-02-01,2026-01-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1109.1572490111942,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,26,3,C26
2026-02-01,2026-01-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,1026.10526907287,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,27,3,C27
2026-02-01,2026-01-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,1149.1342781461683,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,28,3,C28
2026-02-01,2026-01-01,STATE,Niger,Niger,Niger,North Central,FALSE,983.50650475,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,29,3,C29
2026-02-01,2026-01-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,995.6577064402363,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,30,3,C30
2026-02-01,2026-01-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1036.6688796505362,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,31,3,C31
2026-02-01,2026-01-01,STATE,Osun,Osun,Osun,South West,FALSE,1037.3764624716425,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,32,3,C32
2026-02-01,2026-01-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,1013.1016032,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,33,3,C33
2026-02-01,2026-01-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1077.16,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,34,3,C34
2026-02-01,2026-01-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1160.91714,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,35,3,C35
2026-02-01,2026-01-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1019.311709859084,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,36,3,C36
2026-02-01,2026-01-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1048.410751,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,37,3,C37
2026-02-01,2026-01-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1050.7736628333334,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,38,3,C38
2026-02-01,2026-01-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1046.5676961057413,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,39,3,C39
2026-02-01,2026-01-01,NATIONAL,Nigeria,AVERAGE,,,TRUE,1034.7558449707458,NGN per litre,2026-01-01,FALSE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,40,3,C40
2026-02-01,2026-02-01,STATE,Abia,Abia,Abia,South East,FALSE,1095.1941456475688,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,3,4,D3
2026-02-01,2026-02-01,STATE,Abuja,Abuja,Abuja,North Central,FALSE,1006.32984760697,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,4,4,D4
2026-02-01,2026-02-01,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,1096.6324641309066,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,5,4,D5
2026-02-01,2026-02-01,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,1109.4363411565614,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,6,4,D6
2026-02-01,2026-02-01,STATE,Anambra,Anambra,Anambra,South East,FALSE,1077.5079924242414,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,7,4,D7
2026-02-01,2026-02-01,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,1005.45175870677,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,8,4,D8
2026-02-01,2026-02-01,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,1050.0275,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,9,4,D9
2026-02-01,2026-02-01,STATE,Benue,Benue,Benue,North Central,FALSE,1069.39713619258,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,10,4,D10
2026-02-01,2026-02-01,STATE,Borno,Borno,Borno,North East,FALSE,1108.0850239171796,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,11,4,D11
2026-02-01,2026-02-01,STATE,Cross River,Cross River,Cross River,South South,FALSE,1068.606344432329,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,12,4,D12
2026-02-01,2026-02-01,STATE,Delta,Delta,Delta,South South,FALSE,1023.8071483574723,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,13,4,D13
2026-02-01,2026-02-01,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,1095.6565671715173,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,14,4,D14
2026-02-01,2026-02-01,STATE,Edo,Edo,Edo,South South,FALSE,1055.34,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,15,4,D15
2026-02-01,2026-02-01,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,1015.7126408420496,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,16,4,D16
2026-02-01,2026-02-01,STATE,Enugu,Enugu,Enugu,South East,FALSE,1008.79651891057,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,17,4,D17
2026-02-01,2026-02-01,STATE,Gombe,Gombe,Gombe,North East,FALSE,1106.04498805365,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,18,4,D18
2026-02-01,2026-02-01,STATE,Imo,Imo,Imo,South East,FALSE,1016.586025415284,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,19,4,D19
2026-02-01,2026-02-01,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,1068.9572309156815,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,20,4,D20
2026-02-01,2026-02-01,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,1000.0666666666666,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,21,4,D21
2026-02-01,2026-02-01,STATE,Kano,Kano,Kano,North West,FALSE,1032.4446482783387,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,22,4,D22
2026-02-01,2026-02-01,STATE,Katsina,Katsina,Katsina,North West,FALSE,1009.56085349024,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,23,4,D23
2026-02-01,2026-02-01,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,1047.7039807835356,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,24,4,D24
2026-02-01,2026-02-01,STATE,Kogi,Kogi,Kogi,North Central,FALSE,1002,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,25,4,D25
2026-02-01,2026-02-01,STATE,Kwara,Kwara,Kwara,North Central,FALSE,1064.6276672387444,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,26,4,D26
2026-02-01,2026-02-01,STATE,Lagos,Lagos,Lagos,South West,FALSE,966.6096519306284,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,27,4,D27
2026-02-01,2026-02-01,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,1042.6815218774004,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,28,4,D28
2026-02-01,2026-02-01,STATE,Niger,Niger,Niger,North Central,FALSE,1072.6494935481323,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,29,4,D29
2026-02-01,2026-02-01,STATE,Ogun,Ogun,Ogun,South West,FALSE,1029.6665876407706,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,30,4,D30
2026-02-01,2026-02-01,STATE,Ondo,Ondo,Ondo,South West,FALSE,1071.564452689861,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,31,4,D31
2026-02-01,2026-02-01,STATE,Osun,Osun,Osun,South West,FALSE,1086.361315942425,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,32,4,D32
2026-02-01,2026-02-01,STATE,Oyo,Oyo,Oyo,South West,FALSE,973.448729627903,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,33,4,D33
2026-02-01,2026-02-01,STATE,Plateau,Plateau,Plateau,North Central,FALSE,1051.727557265312,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,34,4,D34
2026-02-01,2026-02-01,STATE,Rivers,Rivers,Rivers,South South,FALSE,1030.7429628275222,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,35,4,D35
2026-02-01,2026-02-01,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,1116.8115997626,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,36,4,D36
2026-02-01,2026-02-01,STATE,Taraba,Taraba,Taraba,North East,FALSE,1055.4908480870617,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,37,4,D37
2026-02-01,2026-02-01,STATE,Yobe,Yobe,Yobe,North East,FALSE,1134.7317862777957,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,38,4,D38
2026-02-01,2026-02-01,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,1038.0130892545455,NGN per litre,2026-02-01,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,39,4,D39
2026-02-01,2026-02-01,ZONE,North Central,North Central,,North Central,TRUE,1044.2018891041628,NGN per litre,Average Price,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,4,7,G4
2026-02-01,2026-02-01,ZONE,North East,North East,,North East,TRUE,1084.4061448622272,NGN per litre,Average Price,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,5,7,G5
2026-02-01,2026-02-01,ZONE,North West,North West,,North West,TRUE,1044.794009878801,NGN per litre,Average Price,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,8,7,G8
2026-02-01,2026-02-01,ZONE,South East,South East,,South East,TRUE,1058.7482499138364,NGN per litre,Average Price,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,3,7,G3
2026-02-01,2026-02-01,ZONE,South South,South South,,South South,TRUE,1056.3267161289807,NGN per litre,Average Price,TRUE,,2,PMS_Report_FEBRUARY_2026.zip,PMS_FEBRUARY_ 2026.xlsx,Fuel FEBRUARY 2026,6,7,G6
